"ProfileTypeId","ConstId","ConstName","ConstCat","ConstVal","ConstString","ConstDesc"
"2","13071","AlterBlkDelThreshold                                            ","I","-1","","If not set, 1000 is used as the number of data blocksn  that are read before deleting those data blocks when n  ALTER TABLE is reading a column partition in order to writen  an altered version of the column-partition with an availablen  column partition number.nIf it is set to 0, data blocks that are read are not deleted n  when reading a column partition until completely finishing n  the read of the column partition.nIf it is set to a value between 1 or higher, this value is used n  as the number of data blocks that are read before deleting n  those data blocks when ALTER TABLE is reading a column partition n  in order to write an altered version of the column-partition withn  an available column partition number.nThe default is not to be set(-1).n"
"2","13072","CPCFSize                                                        ","I","-1","","Used to influence whether a system-determined formatn  for a column partition is COLUMN or ROWnIt has an integer value.nThe default is to be not set(-1).n"
"2","13073","CPCRACSize                                                      ","I","-1","","Used to influence whether a system-determined formatn  for a column partition is COLUMN or ROWnIt has an integer value.nThe default is to be not set(-1).n"
"2","13074","CPCRACMax                                                       ","I","-1","","Used to influence whether a system-determined formatn  for a column partition is COLUMN or ROWnIt has an integer value. nThe default is to be not set(-1).n"
"2","13075","CPCRNACMax                                                      ","I","-1","","Used to influence whether a system-determined formatn  for a column partition is COLUMN or ROWnIt has an integer value.nThe default is to be not set(-1).n"
"2","13076","CPCRFS                                                          ","I","-1","","Used to influence whether a system-determined formatn  for a column partition is COLUMN or ROWnIt has an integer value.nThe default is to be not set(-1).n"
"2","13077","CPDelMaxCount                                                   ","I","-1","","CPDelMaxCount has an integer value.n  It must be between 0 and 512000.nIf it is 0 or not set(-1), 32000 is a preliminary suggestionn  for the value that is used but will be adjusted as needed basedn  on testing; this value would limit the container row size for a n  delete column partition to about 4KB.nThe default for this constant is not to be set(-1).n"
"2","13078","NoPIRowPartitioning                                             ","I","-1","","Used to disable(0)/enable(1) NoPI row partitioning.nDefault is not to be set(-1).n"
"2","13079","AutoCompress                                                    ","I","3","","AutoCompress has an integer value.  The value must be between 0 and 2. nIf it is 3 or not set, autocompression is optimized for both CPU and disk I/O.   n0 indicates no autocompression.  1 indicates autocompression is optimized only for disk I/O.  nDefault Not set. n"
"2","13080","AutoCompressUTF8SampleP                                         ","I","0","","AutoCompressUTF8SampleP defines the percentage of column partition values to  nsample in a container to determine if UTF8 compression is to be used for the container. nAutoCompressUTF8SampleP has an integer value.  The value must be between 0 and 100.   nIf it is 0 or not set, 5 (indicating 5%) will be  used. Default Not set. n"
"2","13081","AutoCompressDynamicVLP                                          ","I","0","","AutoCompressDynamicVLP defines the percentage of local value-list dictionary entries  nused to determine the number of column partition values allowed in the CPValues list n(dynamic value-list dictionary) when using local value-list compression  nNote that this is capped by AutoCompressDynamicVLMax.AutoCompressDynamicVLP has an integer value.  nThe value must be greater than or equal to 0.  If it is 0 or not set, 10 will be used. nDefault Not set. n"
"2","13082","AutoCompressDynamicVLMax                                        ","I","0","","AutoCompressDynamicVLMax defines the absolute maximum number of column partition values nallowed in the CPValues list (dynamic value-list dictionary) when using local value-list compression. nAutoCompressDynamicVLMax has an integer value.  The value must be greater than or equal to 0.   nIf it is 0 or not set, 100 will be used. Default Not set. n"
"2","13083","AutoCRMin                                                       ","I","0","","AutoCRMin defines the minimum compression ratio needed by an autocompression technique  nfor it to be considered for a container when it is being autocompressed. nAutoCRMin has an integer value.  The value must be between 0 and 100.   nIf it is 0 or not set, 25 will be used. Default Not set. n"
"2","13084","AutoCRDelta1                                                    ","I","0","","Following are the Compression Techniques Categories: n1. Direct on AC Bits & CP Values n2. Direct on AC Bits & Sequential on CP Values n3. Sequential on AC Bits & Direct on CP Values n4. Sequential on AC Bits & CP Values. nAutoCRDelta1 defines the delta for category 1 autocompression techniques over category  n2, 3, and 4 autocompression techniques.AutoCRDelta1 has an integer value.  The value must be  nbetween 0 and 100.  If it is 0 or not set, 25 (indicating 25%) will be used. Default Not set. n"
"2","13085","AutoCRDelta2                                                    ","I","0","","AutoCRDelta2 defines the delta for category 2 autocompression techniques over the other  ncategory 3 and 4 autocompression techniques.AutoCRDelta2 has an integer value.  The value must be  nbetween 0 and 100.  If it is 0 or not set, 10 (indicating 10%) will be used. Default Not set. n"
"2","13086","AutoCRDelta3                                                    ","I","0","","AutoCRDelta3 defines the delta for category 3 autocompression techniques over the category 4  nautocompression techniques.AutoCRDelta3 has an integer value.  The value must be between  n0 and 100.  If it is 0 or not set, 10 (indicating 10%) will be used. Default Not set. n"
"2","13087","DeleteCPCR                                                      ","I","0","","DeleteCPCR defines the minimum compression ratio for a recompressed container of the delete column npartition over the previous compressed copy of the container; if the recompressed container does nmeet this minimum, the previous compressed copy of the container is retained.DeleteCPCR has an ninteger value.  The value must be between 0 and 100.  If it is 0 or not set, 10 (indicating 10%) nwill be used. Default Not set. n"
"2","13088","DeleteCPIncrP                                                   ","I","0","","DeleteCPIncrP defines the percentage increase for a container's BR compression 4th argument n(3-byte unsigned integer) y that occurs when the container is recompressed.  When the number of n1 bits set in a container exceeds the current value of y, the container is recompressed and y is  nincreased; that is, y is replaced by the maximum of CEILING(y* (1+DeleteCPIncrP/100)) and 2^24-1.  nThe container is a container in the delete column partition.DeleteCPIncrP has an integer value.  nThe value must be greater than or equal to zero.  If it is 0 or not set, 25 (indicating 25%)  nwill be used. Default Not set. n"
"2","13096","SkipRewrite4JI                                                  ","I","0","","To skip qrw rewrite for JI  n  0 : (Default) do not skip QRW for JI.n  1 : skip qrw for a specific JI phase.n  2 : skip qrw for all JI phases .n"
"2","13097","EnableNoPITemporal                                              ","I","0","","To Enable Temporal Feature with NoPI and Column Partitioned Tablesn 0 : ( Default) Disable Temporal with NoPI and Column Partitioned Tables.n 1 : Enable Temporal with NoPI and Column Partitioned Tables.n"
"2","13100","AllowOHJ4DupInnerBaseRel                                        ","I","0","","Allow Outer (Equality) Hash Join for the case the inner base relation is duped. n 0 : ( Default) Disable OHJ at all the time.n 1 : Allow OHJ - OHJ will be picked based on the costing.n"
"2","13047","DisableOJHashJoin                                               ","I","0","","To disable hash join for outer join queries.  n  0 : (Default) Hash join plan is enabled for outer join queries. n  1 : Disable hash join plan for outer join queries.n"
"2","13048","DisableIncJoinHashJoin                                          ","I","0","","To disable inclusion hash join plan.  n  0 : (Default) Inclusion hash join plan is enabled. n  1 : Disable inclusion hash join plan.n"
"2","13049","DisableExcJoinHashJoin                                          ","I","0","","To disable exclusion hash join plan.  n  0 : (Default) exclusion hash join plan is enabled. n  1 : Disable exclusion hash join plan.n"
"2","13050","DisableIncJoinHashJoinDPE                                       ","I","0","","To disable inclusion hash join plan with DPE.  n  0 : (Default) inclusion hash join plan with DPE is enabled. n  1 : Disable inclusion hash join plan with DPE.n"
"2","13051","DisableExcJoinHashJoinDPE                                       ","I","0","","To disable exclusion hash join plan with DPE.  n  0 : (Default) exclusion hash join plan with DPE is enabled. n  1 : Disable exclusion hash join plan with DPE.n"
"2","13052","DisableHashJoinDPE                                              ","I","0","","To disable hash join plan with DPE.  n  0 : (Default) hash join plan with DPE is enabled. n  1 : Disable hash join plan with DPE.n"
"2","13053","DisableCrossTermHashJoin                                        ","I","0","","To disable hash join plan with cross term.  n  0 : (Default) hash join plan with cross term is enabled. n  1 : Disable hash join plan with cross term.n"
"2","13054","DisableHashJoinEnh                                              ","I","0","","To disable hash join enhancements for TD14.0.  n  0 : (Default) hash join enhancements for TD14.0 are enabled. n  1 : Disable hash join enhancements for TD14.0.nThe enhancements include hash join plan for outer joins, semi-joins  nhash join on fly with DPE and hash join with cross term n"
"2","13055","DisableAllHashJoinEnh                                           ","I","0","","To disable all hash join enhancements for TD14.0.  n  0 : (Default) all hash join enhancements for TD14.0 are enabled. n  1 : Disable all hash join enhancements for TD14.0.nThe enhancements include hash join plan for outer joins, semi-joins  nhash join on fly with DPE, hash join with cross term and nnew hash table system.n"
"2","17088","DeleteCPInitThr                                                 ","I","0","","DeleteCPInitThr defines the initial value for a container's BR compression 4th argument  n(3-byte unsigned integer) y.  When the number of 1 bits set in a container exceeds the current nthreshold value of y, the container is recompressed and y is increased.DeleteCPInitThr has an  ninteger value.  The value must be greater than or equal to zero.  If it is 0 or not set, 100 nwill be used. Default Not set. n"
"2","13034","DR107798OFF                                                     ","I","0","","Enables or disables the DR107798 fix. n  0 (default) - Not disable the DR107798 fix. n  1           - Disable the DR107798 fix.  n"
"2","13040","ByPassMaxParseTreeSegs                                          ","I","0","","Enables or disables the ByPassMaxParseTreeSegs. n  0 (default) - Disable ByPassMaxParseTreeSegs. n  1           - Enable ByPassMaxParseTreeSegs.  n"
"2","13045","UseDupElimThreshold                                             ","I","0","","Use DupElimThreshold to control duplicate elimination processn0: Do not use the threshold (Default)n1: Use the threshold to stop checking duplicate values after a certain number of valuesn"
"2","13037","MinAMPRows4HashPartWithConf                                     ","I","10","","The upper bound of amp rows when Hash Partitioning will be considered with confidence."
"2","13038","MinAMPRows4HashPartWithoutConf                                  ","I","10","","The upper bound of per amp rows when Hash Partitioning will be considered with no confidence."
"2","13039","MinPerAMPGroupCnt                                               ","I","5","","The fudge factor when considering Hash Partitioning by considering number of group by values."
"2","13062","AllowNoConfNJ                                                   ","I","0","","Flag to allow nested-rowid join when source is of no confidence.n0:Disallow nested-rowid join when source is of no confidence.(Default)n1:Allow nested-rowid join when source is of no confidence.n"
"2","13061","AllowColAmbiguity                                               ","I","0","","Allow queries which has ambiguty column fields in derived table n1            -  Allow ambiguity columns n0(default)   -  Do not allow ambiguity columns  n"
"2","13056","UseRowkeyOverSlidingWindow                                      ","I","0","","Use UseRowkeyOverSlidingWindow to always choose rowkey joins over sliding window joinsn0: Allow sliding window join over rowkey join (Default)n1: Force to always choose rowkey join over sliding window joinn"
"2","13099","DisableSelectiveDistinctAndGBRewrites                           ","I","1","","This flag controls whether to apply Distinct2GB and GB2Distinct on Subqueries.n0: default, do not disable Distinct2GB and the GB2Distinct for subquery in opt.n1: disable all.n2: disable Distinct2GB for outermost select of INS-SEL.n4: disable GB2Distinct for subquery.n6: disable Distinct2GB for INS-SEL and GB2Distinct for subquery.n"
"2","13089","TermConfCheck                                                   ","I","0","","This flag controls what applicable terms are used for Constraint Scan NUSI access path.0: All applicable terms are used (Default)n1: Only applicable terms with at least low-confidence are usedn"
"2","13091","MinStatsTrendStability                                          ","I","95","","The upper bound of Statistics Trend Stability to be considered with confidence."
"2","13092","MinStatsTrendReliability                                        ","I","70","","The upper bound of Statistics Trend Reliability to be considered with confidence."
"2","13093","AutoThresholdPercentForStats                                    ","I","0","","Controls the use of THRESHOLD PERCENT option of collect statistics."
"2","13094","AutoThresholdDaysForStats                                       ","I","0","","Controls the use of THRESHOLD DAYS option of collect statistics."
"2","13095","AutoSampleStats                                                 ","I","0","","Controls the use of SYSTEM SAMPLE option of collect statistics."
"2","14000","InitTacticalResp1                                               ","I","1","","The value of per-AMP run-time CPU cost in seconds that determines a tactical query."
"2","14001","InitTacticalResp2                                               ","I","2","","The value of per-AMP run-time CPU cost in seconds that determines a tactical query when it is submitted as HiPriority request."
"2","14002","InitHighParsingPTThreshold                                      ","I","0.1000000000000000055511151231257827021181583404541015625","","Threshold percentage of parsing and run-time CPU cost to determine if it is a request which has high parsing cost."
"2","14003","InitHighParsingRTThreshold                                      ","I","1.100000000000000088817841970012523233890533447265625","","Threshold multiplication factor for the determination of run time benefits for a query that has high parsing cost."
"2","14004","InitLowParsingRTThreshold                                       ","I","1","","Threshold multiplication factor for the determination of run time benefits for a query that has low parsing cost."
"2","14005","UseHiPriority                                                   ","I","1","","A flag that enables/disables the HiPriority based decisions in the caching algorithm."
"2","14006","ElapsedTimeThreshold                                            ","I","1","","Threshold multiplication factor by which specific plan should better compared to generic plan execution."
"2","14007","EstimateCostFilter                                              ","I","10","","Threshold factor by which the estimated cost of a specific plan should be better than the estimated cost of a generic plan."
"2","14008","CompareEstimates                                                ","I","0","","A flag that enables/disables the estimate based comparisons for deciding between generic and specific plan execution."
"2","15001","InitInsertNUSICf                                                ","I","0","","Unscaled value of InsertNUSICf"
"2","15002","InitInsertNUSIOv                                                ","I","0","","Unscaled value of InsertNUSIOv"
"2","15003","InitInsertUSICf                                                 ","I","0","","Unscaled value of InsertUSICf"
"2","15004","InitInsertUSIOv                                                 ","I","0","","Unscaled value of InsertUSIOv"
"2","15005","InitInsert1RowCf                                                ","I","0","","Unscaled value of Insert1RowCf"
"2","15006","InitInsert1RowOv                                                ","I","0","","Unscaled value of Insert1RowOv"
"2","15007","InitInsertIntCf                                                 ","I","0","","Unscaled value of InsertIntCf"
"2","15008","InitInsertIntOv                                                 ","I","0","","Unscaled value of InsertIntOv"
"2","15009","InitInsertFloatCf                                               ","I","0","","Unscaled value of InsertFloatCf"
"2","15010","InitInsertFloatOv                                               ","I","0","","Unscaled value of InsertFloatOv"
"2","15011","InitInsertByteCf                                                ","I","0","","Unscaled value of InsertByteCf"
"2","15012","InitInsertByteOv                                                ","I","0","","Unscaled value of InsertByteOv"
"2","15013","InitInsertCharCf                                                ","I","0","","Unscaled value of InsertCharCf"
"2","15014","InitInsertCharOv                                                ","I","0","","Unscaled value of InsertCharOv"
"2","15015","InitInsertCharLenCf                                             ","I","0","","Unscaled value of InsertCharLenCf"
"2","15016","InitInsertCharLenOv                                             ","I","0","","Unscaled value of InsertCharLenOv"
"2","15025","InitDeleteUSICf                                                 ","I","0","","Unscaled value of DeleteUSICf"
"2","15026","InitDeleteUSIOv                                                 ","I","0","","Unscaled value of DeleteUSIOv"
"2","15027","InitDeleteNUSICf                                                ","I","0","","Unscaled value of DeleteNUSICf"
"2","15028","InitDeleteNUSIOv                                                ","I","0","","Unscaled value of DeleteNUSIOv"
"2","15029","InitDeleteRowCf                                                 ","I","0","","Unscaled value of DeleteRowCf"
"2","15030","InitDeleteRowOv                                                 ","I","0","","Unscaled value of DeleteRowOv"
"2","15031","InitDeleteFBCf                                                  ","I","0","","Unscaled value of DeleteFBCf"
"2","15032","InitDeleteFBOv                                                  ","I","0","","Unscaled value of DeleteFBOv"
"2","15050","InitMICIUpdateOv                                                ","I","0","","Unscaled value of MICIUpdateOv"
"2","15051","InitUpdt200LowCf                                                ","I","0","","Unscaled value of Updt200LowCf"
"2","15052","InitUpdt200LowOv                                                ","I","0","","Unscaled value of Updt200LowOv"
"2","15053","InitUpdt200HighCf                                               ","I","0","","Unscaled value of Updt200HighCf"
"2","15054","InitUpdt200HighOv                                               ","I","0","","Unscaled value of Updt200HighOv"
"2","15055","InitUpdt1000LowCf                                               ","I","0","","Unscaled value of Updt1000LowCf"
"2","15056","InitUpdt1000LowOv                                               ","I","0","","Unscaled value of Updt1000LowOv"
"2","15057","InitUpdt1000HighCf                                              ","I","0","","Unscaled value of Updt1000HighCf"
"2","15058","InitUpdt1000HighOv                                              ","I","0","","Unscaled value of Updt1000HighOv"
"2","15059","InitUpdateNUSICf                                                ","I","0","","Unscaled value of UpdateNUSICf"
"2","15060","InitUpdateNUSIOv                                                ","I","0","","Unscaled value of UpdateNUSIOv"
"2","15061","InitUpdateUSICf                                                 ","I","0","","Unscaled value of UpdateUSICf"
"2","15062","InitUpdateUSIOv                                                 ","I","0","","Unscaled value of UpdateUSIOv"
"2","15063","InitUpdt200MaxCf                                                ","I","0","","Unscaled value of Updt200MaxCf"
"2","15064","InitUpdt200MaxOv                                                ","I","0","","Unscaled value of Updt200MaxOv"
"2","15065","InitUpdt1000MaxCf                                               ","I","0","","Unscaled value of Updt1000MaxCf"
"2","15066","InitUpdt1000MaxOv                                               ","I","0","","Unscaled value of Updt1000MaxOv"
"2","15067","InitUpdHighCutPoint                                             ","I","0","","Unscaled value of UpdHighCutPoint"
"2","15068","InitUpdSampleMaxRows                                            ","I","0","","Unscaled value of UpdSampleMaxRows"
"2","15075","InitMergeUSICf                                                  ","I","0","","Unscaled value of MergeUSICf"
"2","15076","InitMergeUSIOv                                                  ","I","0","","Unscaled value of MergeUSIOv"
"2","15077","InitMerget100Cf                                                 ","I","0","","Unscaled value of Merget100Cf"
"2","15078","InitMerget100Ov                                                 ","I","0","","Unscaled value of Merget100Ov"
"2","15079","InitMerget200Cf                                                 ","I","0","","Unscaled value of Merget200Cf"
"2","15080","InitMerget200Ov                                                 ","I","0","","Unscaled value of Merget200Ov"
"2","15081","InitMerget400Cf                                                 ","I","0","","Unscaled value of Merget400Cf"
"2","15082","InitMerget400Ov                                                 ","I","0","","Unscaled value of Merget400Ov"
"2","15083","InitMerget1000Cf                                                ","I","0","","Unscaled value of Merget1000Cf"
"2","15084","InitMerget1000Ov                                                ","I","0","","Unscaled value of Merget1000Ov"
"2","15085","InitMerget100FBCf                                               ","I","0","","Unscaled value of Merget100FBCf"
"2","15086","InitMerget100FBOv                                               ","I","0","","Unscaled value of Merget100FBOv"
"2","15087","InitMerget200FBCf                                               ","I","0","","Unscaled value of Merget200FBCf"
"2","15088","InitMerget200FBOv                                               ","I","0","","Unscaled value of Merget200FBOv"
"2","15089","InitMerget400FBCf                                               ","I","0","","Unscaled value of Merget400FBCf"
"2","15090","InitMerget400FBOv                                               ","I","0","","Unscaled value of Merget400FBOv"
"2","15091","InitMerget1000FBCf                                              ","I","0","","Unscaled value of Merget1000FBCf"
"2","15092","InitMerget1000FBOv                                              ","I","0","","Unscaled value of Merget1000FBOv"
"2","15093","InitMerge1NUSICf                                                ","I","0","","Unscaled value of Merge1NUSICf"
"2","15094","InitMerge1NUSIOv                                                ","I","0","","Unscaled value of Merge1NUSIOv"
"2","15101","InitMergeUt100Cf                                                ","I","0","","Unscaled value of MergeUt100Cf"
"2","15102","InitMergeUt100Ov                                                ","I","0","","Unscaled value of MergeUt100Ov"
"2","15103","InitMergeUt200Cf                                                ","I","0","","Unscaled value of MergeUt200Cf"
"2","15104","InitMergeUt200Ov                                                ","I","0","","Unscaled value of MergeUt200Ov"
"2","15105","InitMergeUt400Cf                                                ","I","0","","Unscaled value of MergeUt400Cf"
"2","15106","InitMergeUt400Ov                                                ","I","0","","Unscaled value of MergeUt400Ov"
"2","15107","InitMergeUt1000Cf                                               ","I","0","","Unscaled value of MergeUt1000Cf"
"2","15108","InitMergeUt1000Ov                                               ","I","0","","Unscaled value of MergeUt1000Ov"
"2","15109","InitMergeUt100FBCf                                              ","I","0","","Unscaled value of MergeUt100FBCf"
"2","15110","InitMergeUt100FBOv                                              ","I","0","","Unscaled value of MergeUt100FBOv"
"2","15111","InitMergeUt200FBCf                                              ","I","0","","Unscaled value of MergeUt200FBCf"
"2","15112","InitMergeUt200FBOv                                              ","I","0","","Unscaled value of MergeUt200FBOv"
"2","15113","InitMergeUt400FBCf                                              ","I","0","","Unscaled value of MergeUt400FBCf"
"2","15114","InitMergeUt400FBOv                                              ","I","0","","Unscaled value of MergeUt400FBOv"
"2","15115","InitMergeUt1000FBCf                                             ","I","0","","Unscaled value of MergeUt1000FBCf"
"2","15116","InitMergeUt1000FBOv                                             ","I","0","","Unscaled value of MergeUt1000FBOv"
"2","15117","InitMergeU1NUSICf                                               ","I","0","","Unscaled value of MergeU1NUSICf"
"2","15118","InitMergeU1NUSIOv                                               ","I","0","","Unscaled value of MergeU1NUSIOv"
"2","15125","InitMergeDt100Cf                                                ","I","0","","Unscaled value of MergeDt100Cf"
"2","15126","InitMergeDt100Ov                                                ","I","0","","Unscaled value of MergeDt100Ov"
"2","15127","InitMergeDt200Cf                                                ","I","0","","Unscaled value of MergeDt200Cf"
"2","15128","InitMergeDt200Ov                                                ","I","0","","Unscaled value of MergeDt200Ov"
"2","15129","InitMergeDt400Cf                                                ","I","0","","Unscaled value of MergeDt400Cf"
"2","15130","InitMergeDt400Ov                                                ","I","0","","Unscaled value of MergeDt400Ov"
"2","15131","InitMergeDt1000Cf                                               ","I","0","","Unscaled value of MergeDt1000Cf"
"2","15132","InitMergeDt1000Ov                                               ","I","0","","Unscaled value of MergeDt1000Ov"
"2","15133","InitMergeDt100FBCf                                              ","I","0","","Unscaled value of MergeDt100FBCf"
"2","15134","InitMergeDt100FBOv                                              ","I","0","","Unscaled value of MergeDt100FBOv"
"2","15135","InitMergeDt200FBCf                                              ","I","0","","Unscaled value of MergeDt200FBCf"
"2","15136","InitMergeDt200FBOv                                              ","I","0","","Unscaled value of MergeDt200FBOv"
"2","15137","InitMergeDt400FBCf                                              ","I","0","","Unscaled value of MergeDt400FBCf"
"2","15138","InitMergeDt400FBOv                                              ","I","0","","Unscaled value of MergeDt400FBOv"
"2","15139","InitMergeDt1000FBCf                                             ","I","0","","Unscaled value of MergeDt1000FBCf"
"2","15140","InitMergeDt1000FBOv                                             ","I","0","","Unscaled value of MergeDt1000FBOv"
"2","15141","InitMergeD1NUSICf                                               ","I","0","","Unscaled value of MergeD1NUSICf"
"2","15142","InitMergeD1NUSIOv                                               ","I","0","","Unscaled value of MergeD1NUSIOv"
"2","15150","InitCheckRIOv                                                   ","I","0","","Unscaled value of CheckRIOv"
"2","15151","InitCheckRICf                                                   ","I","0","","Unscaled value of CheckRICf"
"2","15152","InitUpd1RIOv                                                    ","I","0","","Unscaled value of Upd1RIOv"
"2","15153","InitUpd1RICf                                                    ","I","0","","Unscaled value of Upd1RICf"
"2","15154","InitLocalSortThreshold                                          ","I","0","","Threshold for doing local sort in the global aggregation"
"2","16001","InsertNUSICf                                                    ","C","0","","Coefficient of linear term in the NUSI insert cost formula"
"2","16002","InsertNUSIOv                                                    ","C","0","","Overhead for the inserting NUSI formula"
"2","16003","InsertUSICf                                                     ","C","0","","Coefficient of linear term in the USI insert cost formula"
"2","16004","InsertUSIOv                                                     ","C","0","","Overhead for the inserting USI formula"
"2","16005","Insert1RowCf                                                    ","C","0","","Coefficient of linear term in the 1 row insert cost formula"
"2","16006","Insert1RowOv                                                    ","C","0","","Overhead for the 1 row inserting formula"
"2","16007","InsertIntCf                                                     ","C","0","","Coefficient of linear term in the integer insert cost formula"
"2","16008","InsertIntOv                                                     ","C","0","","Overhead term in the integer insert cost formula"
"2","16009","InsertFloatCf                                                   ","C","0","","Coefficient of linear term in the float insert cost formula"
"2","16010","InsertFloatOv                                                   ","C","0","","Overhead term in the float insert cost formula"
"2","16011","InsertByteCf                                                    ","C","0","","Coefficient of linear term in the byte insert cost formula"
"2","16012","InsertByteOv                                                    ","C","0","","Overhead term in the byte insert cost formula"
"2","16013","InsertCharCf                                                    ","C","0","","Coefficient of linear term in the char insert cost formula"
"2","16014","InsertCharOv                                                    ","C","0","","Overhead term in the char insert cost formula"
"2","16015","InsertCharLenCf                                                 ","C","0","","Coefficient of linear term in the charlen insert cost formula"
"2","16016","InsertCharLenOv                                                 ","C","0","","Overhead term in the charlen insert cost formula"
"2","16025","DeleteUSICf                                                     ","C","0","","Coefficient of linear term in the USI delete cost formula"
"2","16026","DeleteUSIOv                                                     ","C","0","","Overhead cost for deleting a USI row"
"2","16027","DeleteNUSICf                                                    ","C","0","","Coefficient of linear term in the NUSI delete cost formula"
"2","16028","DeleteNUSIOv                                                    ","C","0","","Overhead cost for deleting a NUSI row"
"2","16029","DeleteRowCf                                                     ","C","0","","Coefficient of linear term in the delete cost formula"
"2","16030","DeleteRowOv                                                     ","C","0","","Overhead for the row deleting formula"
"2","16031","DeleteFBCf                                                      ","C","0","","Coefficient of linear term in the delete cost formula"
"2","16032","DeleteFBOv                                                      ","C","0","","Overhead for the row deleting formula"
"2","16050","MICIUpdateOv                                                    ","C","0","","CPU cost to update MI & CIs"
"2","16051","Updt200LowCf                                                    ","C","0","","Coefficient of linear term in the updating formula for 1Kx200bytes"
"2","16052","Updt200LowOv                                                    ","C","0","","Overhead for the updating formula for 1Kx200bytes"
"2","16053","Updt200HighCf                                                   ","C","0","","Coefficient of linear term in the updating formula for HighCutPointx200bytes"
"2","16054","Updt200HighOv                                                   ","C","0","","Overhead for the updating formula for HighCutPointx200bytes"
"2","16055","Updt1000LowCf                                                   ","C","0","","Coefficient of linear term in the updating formula for 1Kx1000bytes"
"2","16056","Updt1000LowOv                                                   ","C","0","","Overhead for the updating formula for 1Kx1000bytes"
"2","16057","Updt1000HighCf                                                  ","C","0","","Coefficient of linear term in the updating formula for HighCutPointx1000bytes"
"2","16058","Updt1000HighOv                                                  ","C","0","","Overhead for the updating formula for HighCutPointx1000bytes"
"2","16059","UpdateNUSICf                                                    ","C","0","","Coefficient of linear term in the NUSI update cost formula"
"2","16060","UpdateNUSIOv                                                    ","C","0","","Overhead for the updating NUSI formula"
"2","16061","UpdateUSICf                                                     ","C","0","","Coefficient of linear term in the USI update cost formula"
"2","16062","UpdateUSIOv                                                     ","C","0","","Overhead for the updating USI formula"
"2","16063","Updt200MaxCf                                                    ","C","0","","Coefficient of linear term in the updating formula for SampleMaxRowsx200bytes"
"2","16064","Updt200MaxOv                                                    ","C","0","","Overhead for the updating formula for SampleMaxRowsx200bytes"
"2","16065","Updt1000MaxCf                                                   ","C","0","","Coefficient of linear term in the updating formula for SampleMaxRowsx1000bytes"
"2","16066","Updt1000MaxOv                                                   ","C","0","","Overhead for the updating formula for SampleMaxRowsx1000bytes"
"2","16067","UpdHighCutPoint                                                 ","C","0","","Update High Cut Point"
"2","16068","UpdSampleMaxRows                                                ","C","0","","Sample Max Rows"
"2","16075","MergeUSICf                                                      ","C","0","","Coefficient of linear term for the USI merging formula"
"2","16076","MergeUSIOv                                                      ","C","0","","Overhead for the USI merging formula"
"2","16077","Merget100Cf                                                     ","C","0","","Coefficient of linear term for the merging 100 byte rowsize formula"
"2","16078","Merget100Ov                                                     ","C","0","","Overhead for the merging 100 byte rowsize  formula"
"2","16079","Merget200Cf                                                     ","C","0","","Coefficient of linear term for the merging 200 byte rowsize formula"
"2","16080","Merget200Ov                                                     ","C","0","","Overhead for the merging 200 byte rowsize formula"
"2","16081","Merget400Cf                                                     ","C","0","","Coefficient of linear term for the merging 400 byte rowsize formula"
"2","16082","Merget400Ov                                                     ","C","0","","Overhead for the merging 400 byte rowsize formula"
"2","16083","Merget1000Cf                                                    ","C","0","","Coefficient of linear term for the merging 1000 byte rowsize formula"
"2","16084","Merget1000Ov                                                    ","C","0","","Overhead for the merging 1000 byte rowsize formula"
"2","16085","Merget100FBCf                                                   ","C","0","","Coefficient of linear term for the merging 100 byte rowsize formula"
"2","16086","Merget100FBOv                                                   ","C","0","","Overhead for the merging 100 byte rowsize  formula"
"2","16087","Merget200FBCf                                                   ","C","0","","Coefficient of linear term for the merging 200 byte rowsize formula"
"2","16088","Merget200FBOv                                                   ","C","0","","Overhead for the merging 200 byte rowsize formula"
"2","16089","Merget400FBCf                                                   ","C","0","","Coefficient of linear term for the merging 400 byte rowsize formula"
"2","16090","Merget400FBOv                                                   ","C","0","","Overhead for the merging 400 byte rowsize formula"
"2","16091","Merget1000FBCf                                                  ","C","0","","Coefficient of linear term for the merging 1000 byte rowsize formula"
"2","16092","Merget1000FBOv                                                  ","C","0","","Overhead for the merging 1000 byte rowsize formula"
"2","16093","Merge1NUSICf                                                    ","C","0","","Coefficient of linear term for the 1NUSI merging formula"
"2","16094","Merge1NUSIOv                                                    ","C","0","","Overhead for the 1NUSI merging formula"
"2","16101","MergeUt100Cf                                                    ","C","0","","Coefficient of linear term for the merge-updating 100 byte rowsize formula"
"2","16102","MergeUt100Ov                                                    ","C","0","","Overhead for the merge updating 100 byte rowsize formula"
"2","16103","MergeUt200Cf                                                    ","C","0","","Coefficient of linear term for the merge updating 200 byte rowsize formula"
"2","16104","MergeUt200Ov                                                    ","C","0","","Overhead for the merge updating 200 byte rowsize formula"
"2","16105","MergeUt400Cf                                                    ","C","0","","Coefficient of linear term for the merge updating 400 byte rowsize formula"
"2","16106","MergeUt400Ov                                                    ","C","0","","Overhead for the merge updating 400 byte rowsize formula"
"2","16107","MergeUt1000Cf                                                   ","C","0","","Coefficient of linear term for the merge updating 1000 byte rowsize formula"
"2","16108","MergeUt1000Ov                                                   ","C","0","","Overhead for the merge updating 1000 byte rowsize formula"
